,StandardComponentId,PlanId,IssuerId,NetworkId,ServiceAreaId,PlanType,MetalLevel,PlanVariantMarketingName,Asthma Management Program,Depression Management Program,Diabetes Management Program,Heart Disease Management Program,High Blood Pressure & High Cholesterol Management Program,Low Back Pain Management Program,No Management Program,Pain Management Program,Pregnancy Management Program,Weight Loss Management Program,Issuer_Name,Issuer_ID,Issuer_Denial_rate,Plan_denial_rate,Disenrollment_Rate
856,36194FL0160006,36194FL0160006-01,36194,FLN001,FLS001,HMO,Expanded Bronze,Health First Bronze HMO 100 HSA 1794,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.3,5.29
857,36194FL0160008,36194FL0160008-00,36194,FLN001,FLS001,HMO,Silver,Health First Silver HMO 65 1806,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
858,36194FL0160008,36194FL0160008-03,36194,FLN001,FLS001,HMO,Silver,Health First Silver HMO 65 1806,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
859,36194FL0160008,36194FL0160008-06,36194,FLN001,FLS001,HMO,Silver,Health First Silver AV94 HMO 65 1809,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
860,36194FL0160008,36194FL0160008-04,36194,FLN001,FLS001,HMO,Silver,Health First Silver AV73 HMO 65 1807,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
861,36194FL0160008,36194FL0160008-05,36194,FLN001,FLS001,HMO,Silver,Health First Silver AV87 HMO 65 1808,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
862,36194FL0160008,36194FL0160008-01,36194,FLN001,FLS001,HMO,Silver,Health First Silver HMO 65 1806,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
863,36194FL0160008,36194FL0160008-02,36194,FLN001,FLS001,HMO,Silver,Health First Silver HMO 65 1806,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,14.68,0.0
864,36194FL0330001,36194FL0330001-03,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 HSA 1663,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
865,36194FL0330001,36194FL0330001-02,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 1663,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
866,36194FL0330001,36194FL0330001-01,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 HSA 1663,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
867,36194FL0330001,36194FL0330001-00,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 HSA 1663,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
868,36194FL0330002,36194FL0330002-02,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 90 1745,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
869,36194FL0330002,36194FL0330002-03,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 90 HSA 1745,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
870,36194FL0330002,36194FL0330002-00,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 90 HSA 1745,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
871,36194FL0330002,36194FL0330002-01,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 90 HSA 1745,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
872,36194FL0330003,36194FL0330003-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 70 1714,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
873,36194FL0330003,36194FL0330003-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 70 1713,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
874,36194FL0330003,36194FL0330003-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 70 1715,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
875,36194FL0330003,36194FL0330003-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1712,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
876,36194FL0330003,36194FL0330003-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1712,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
877,36194FL0330003,36194FL0330003-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1712,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
878,36194FL0330003,36194FL0330003-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1712,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
879,36194FL0330007,36194FL0330007-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 1696,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
880,36194FL0330007,36194FL0330007-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 80 1699,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
881,36194FL0330007,36194FL0330007-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 1696,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
882,36194FL0330007,36194FL0330007-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 80 1698,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
883,36194FL0330007,36194FL0330007-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 1696,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
884,36194FL0330007,36194FL0330007-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 80 1697,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
885,36194FL0330007,36194FL0330007-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 1696,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
886,36194FL0330011,36194FL0330011-00,36194,FLN002,FLS002,HMO,Catastrophic,AdventHealth GYM ACCESS Catastrophic HMO 1748,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
887,36194FL0330011,36194FL0330011-01,36194,FLN002,FLS002,HMO,Catastrophic,AdventHealth GYM ACCESS Catastrophic HMO 1748,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
888,36194FL0330012,36194FL0330012-01,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 70 1743,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
889,36194FL0330012,36194FL0330012-02,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 70 1743,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
890,36194FL0330012,36194FL0330012-00,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 70 1743,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
891,36194FL0330012,36194FL0330012-03,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 70 1743,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
892,36194FL0330013,36194FL0330013-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1724,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
893,36194FL0330013,36194FL0330013-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1724,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
894,36194FL0330013,36194FL0330013-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1724,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
895,36194FL0330013,36194FL0330013-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 70 1724,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
896,36194FL0330013,36194FL0330013-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 70 1726,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
897,36194FL0330013,36194FL0330013-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 70 1727,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
898,36194FL0330013,36194FL0330013-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 70 1725,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
899,36194FL0330017,36194FL0330017-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 HSA 1732,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
900,36194FL0330017,36194FL0330017-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 HSA 1732,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
901,36194FL0330017,36194FL0330017-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 80 HSA 1733,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
902,36194FL0330017,36194FL0330017-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 HSA 1732,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
903,36194FL0330017,36194FL0330017-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 80 1734,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
904,36194FL0330017,36194FL0330017-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 80 1735,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
905,36194FL0330017,36194FL0330017-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 80 1732,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
906,36194FL0330021,36194FL0330021-00,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 100 1738,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
907,36194FL0330021,36194FL0330021-02,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 100 1738,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
908,36194FL0330021,36194FL0330021-03,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 100 1738,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
909,36194FL0330021,36194FL0330021-01,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 100 1738,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
910,36194FL0330022,36194FL0330022-00,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 80 1741,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
911,36194FL0330022,36194FL0330022-02,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 80 1741,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
912,36194FL0330022,36194FL0330022-03,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 80 1741,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
913,36194FL0330022,36194FL0330022-01,36194,FLN002,FLS002,HMO,Gold,AdventHealth GYM ACCESS Gold HMO 80 1741,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
914,36194FL0330023,36194FL0330023-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 100 1677,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
915,36194FL0330023,36194FL0330023-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1676,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
916,36194FL0330023,36194FL0330023-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 100 1678,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
917,36194FL0330023,36194FL0330023-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 100 1679,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
918,36194FL0330023,36194FL0330023-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1676,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
919,36194FL0330023,36194FL0330023-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1676,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
920,36194FL0330023,36194FL0330023-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1676,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
921,36194FL0330027,36194FL0330027-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV73 HMO 100 1669,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
922,36194FL0330027,36194FL0330027-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1668,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
923,36194FL0330027,36194FL0330027-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1668,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
924,36194FL0330027,36194FL0330027-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1668,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
925,36194FL0330027,36194FL0330027-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver HMO 100 1668,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
926,36194FL0330027,36194FL0330027-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV87 HMO 100 1670,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
927,36194FL0330027,36194FL0330027-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth GYM ACCESS Silver AV94 HMO 100 1671,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
928,36194FL0330031,36194FL0330031-00,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 100 HSA 1660,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
929,36194FL0330031,36194FL0330031-03,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 100 HSA 1660,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
930,36194FL0330031,36194FL0330031-02,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 100 1660,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
931,36194FL0330031,36194FL0330031-01,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 100 HSA 1660,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
932,36194FL0330032,36194FL0330032-03,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 1657,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
933,36194FL0330032,36194FL0330032-01,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 1657,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
934,36194FL0330032,36194FL0330032-02,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 1657,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
935,36194FL0330032,36194FL0330032-00,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth GYM ACCESS Bronze HMO 70 1657,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
936,36194FL0330033,36194FL0330033-03,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealthGYM ACCESS Bronze HMO 50 1797,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
937,36194FL0330033,36194FL0330033-00,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealthGYM ACCESS Bronze HMO 50 1797,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
938,36194FL0330033,36194FL0330033-02,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealthGYM ACCESS Bronze HMO 50 1797,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
939,36194FL0330033,36194FL0330033-01,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealthGYM ACCESS Bronze HMO 50 1797,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
940,36194FL0340001,36194FL0340001-01,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth Bronze HMO 60 1752,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
941,36194FL0340001,36194FL0340001-00,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth Bronze HMO 60 1752,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
942,36194FL0340001,36194FL0340001-02,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth Bronze HMO 60 1752,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
943,36194FL0340001,36194FL0340001-03,36194,FLN002,FLS002,HMO,Expanded Bronze,AdventHealth Bronze HMO 60 1752,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
944,36194FL0340002,36194FL0340002-04,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver AV73 HMO 80 1763,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
945,36194FL0340002,36194FL0340002-01,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver HMO 80 1762,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
946,36194FL0340002,36194FL0340002-03,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver HMO 80 1762,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
947,36194FL0340002,36194FL0340002-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver AV87 HMO 80 1764,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
948,36194FL0340002,36194FL0340002-02,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver HMO 80 1762,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
949,36194FL0340002,36194FL0340002-00,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver HMO 80 1762,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
950,36194FL0340002,36194FL0340002-06,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver AV94 HMO 95 1765,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
951,36194FL0340006,36194FL0340006-01,36194,FLN002,FLS002,HMO,Gold,AdventHealth Gold HMO 80 1772,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
952,36194FL0340006,36194FL0340006-02,36194,FLN002,FLS002,HMO,Gold,AdventHealth Gold HMO 80 1772,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
953,36194FL0340006,36194FL0340006-03,36194,FLN002,FLS002,HMO,Gold,AdventHealth Gold HMO 80 1772,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
954,36194FL0340006,36194FL0340006-00,36194,FLN002,FLS002,HMO,Gold,AdventHealth Gold HMO 80 1772,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
955,36194FL0340007,36194FL0340007-03,36194,FLN002,FLS002,HMO,Bronze,AdventHealth Bronze HMO 100 1776,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
956,36194FL0340007,36194FL0340007-00,36194,FLN002,FLS002,HMO,Bronze,AdventHealth Bronze HMO 100 1776,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
957,36194FL0340007,36194FL0340007-02,36194,FLN002,FLS002,HMO,Bronze,AdventHealth Bronze HMO 100 1776,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
958,36194FL0340007,36194FL0340007-01,36194,FLN002,FLS002,HMO,Bronze,AdventHealth Bronze HMO 100 1776,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
959,36194FL0340008,36194FL0340008-05,36194,FLN002,FLS002,HMO,Silver,AdventHealth Silver AV87 HMO 80 1788,1,1,1,1,0,0,0,0,0,0,"Health First Commercial Plans, Inc.",36194.0,16.12,Denials not Provided,Disenrollment not Provided
